name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,0,,,0,,,residential,2,-111.9442627,33.4302,,,boundary node created by osm2gmns
,1,41520506,,,,,tertiary,0,-111.9442567,33.4295155,,,
,2,41529691,traffic_signals,,signal,,tertiary,0,-111.9304264,33.4231268,,,
,3,41529697,,,,,residential,0,-111.9290798,33.4242989,,,
,4,3101265641,,,,,residential,0,-111.9412665,33.4243385,,,
,6,2626664037,,,,,residential,0,-111.9376334,33.4243567,,,
,7,41529813,,,,,residential,0,-111.936666,33.4243591,,,
,8,316007232,traffic_signals,,signal,,tertiary,0,-111.9349809,33.4243346,,,
,9,41533533,,,,,primary,0,-111.9412608,33.4219305,,,
,10,7265020288,,,,,residential,0,-111.94123,33.4205223,,,
,11,,,11,,,residential,2,-111.9424473,33.415,,,boundary node created by osm2gmns
,12,41563458,,,,,residential,0,-111.9424528,33.4161904,,,
,13,41563460,,,,,residential,0,-111.9424525,33.4176183,,,
,14,41563464,,,,,residential,0,-111.9423945,33.4190482,,,
,15,7265020297,,,,,residential,0,-111.9423734,33.4204313,,,
,17,,,17,,,primary,-1,-111.9384473,33.415,,,boundary node created by osm2gmns
,20,41630202,,,,,residential,0,-111.940778,33.4264585,,,
,23,41520528,,,,,residential,0,-111.944246,33.4194019,,,
,24,,,24,,,residential,2,-111.945,33.4194026,,,boundary node created by osm2gmns
,26,41533538,,,,,residential,0,-111.9412375,33.4190521,,,
,27,41520531,,,,,residential,0,-111.9442453,33.4189174,,,
,31,2625359019,,,,,unclassified,0,-111.9395019,33.4273825,,,
,33,41520518,,,,,residential,0,-111.9442993,33.4231771,,,
,34,,,34,,,residential,2,-111.945,33.4231773,,,boundary node created by osm2gmns
,35,337713512,,,,,tertiary,0,-111.9394161,33.4254973,,,
,36,3642940510,,,,,tertiary,0,-111.938161,33.4254954,,,
,37,41746580,,,,,tertiary,0,-111.9366724,33.4254992,,,
,38,5201685464,,,,,tertiary,0,-111.928844,33.4180457,,,
,39,41654675,,,,,tertiary,0,-111.9294043,33.4166443,,,
,41,41573985,,,,,tertiary,0,-111.9262379,33.4209763,,,
,42,,,42,,,tertiary,2,-111.9178,33.4194389,,,boundary node created by osm2gmns
,43,5333539971,,,,,residential,0,-111.936655,33.4174833,,,
,44,5333539972,traffic_signals,,signal,,residential,0,-111.9366276,33.4162059,,,
,45,,,45,,,residential,2,-111.9366102,33.415,,,boundary node created by osm2gmns
,46,41520536,,,,,residential,0,-111.944241,33.4168222,,,
,47,,,47,,,residential,2,-111.945,33.4168248,,,boundary node created by osm2gmns
,48,41995466,,,,,residential,0,-111.9381178,33.419078,,,
,50,41520515,,,,,residential,0,-111.9443033,33.4243197,,,
,51,,,51,,,residential,2,-111.945,33.4243234,,,boundary node created by osm2gmns
,52,3712803330,,,,,residential,0,-111.9381205,33.4205221,,,
,53,41746582,traffic_signals,,signal,,tertiary,0,-111.9349278,33.4254396,,,
,54,42304472,,,,,tertiary,0,-111.9349899,33.4232132,,,
,56,41662598,,,,,residential,0,-111.9399894,33.4162047,,,
,57,41533544,,,,,residential,0,-111.941205,33.416204,,,
,58,41520539,,,,,residential,0,-111.9442403,33.4160678,,,
,59,,,59,,,residential,2,-111.945,33.4160696,,,boundary node created by osm2gmns
,60,1698683701,,,,,residential,0,-111.9370673,33.4162376,,,
,61,41800245,,,,,tertiary,0,-111.9289198,33.4202704,,,
,62,5414658105,,62,,,residential,2,-111.9278714,33.4202692,,,
,63,316872729,,,,,residential,0,-111.9338292,33.4183283,,,
,64,316872730,,,,,residential,0,-111.9338106,33.4174451,,,
,65,41520523,,,,,residential,0,-111.9442498,33.420638,,,
,66,,,66,,,residential,2,-111.945,33.420639,,,boundary node created by osm2gmns
,67,4636339213,,,,,residential,0,-111.9389314,33.4205069,,,
,70,42273739,,,,,residential,0,-111.9381595,33.4231914,,,
,71,41957870,,,,,residential,0,-111.9366746,33.4232058,,,
,72,41520512,,,,,residential,0,-111.9442814,33.4254737,,,
,73,6453652434,,,,,residential,0,-111.9446893,33.4254741,,,
,74,41662596,,,,,residential,0,-111.9400362,33.4176249,,,
,75,41533540,,,,,residential,0,-111.94123,33.4176195,,,
,76,41520533,,,,,residential,0,-111.9442439,33.4177833,,,
,77,,,77,,,residential,2,-111.945,33.4177879,,,boundary node created by osm2gmns
,78,3101265422,,,,,tertiary,0,-111.9434283,33.4295304,,,
,79,,,79,,,secondary,1,-111.9351443,33.4302,,,boundary node created by osm2gmns
,80,2714318030,,,,,secondary,0,-111.9349285,33.4300573,,,
,81,4346614528,,,,,secondary,0,-111.9346717,33.4298726,,,
,82,4346569403,,,,,secondary,0,-111.939969,33.4151097,,,
,83,,,83,,,secondary,-1,-111.9399674,33.415,,,boundary node created by osm2gmns
,84,316128740,,,,,primary,0,-111.926289,33.4298413,,,
,85,,,85,,,primary,2,-111.9262887,33.4302,,,boundary node created by osm2gmns
,86,42351391,turning_circle,86,,,residential,2,-111.9339665,33.4183547,,,
,87,4716137952,,,,,residential,0,-111.9313989,33.4183647,,,
,88,5280009872,crossing;traffic_signals,,signal,,tertiary,0,-111.9288549,33.4184369,,,
,89,330691322,traffic_signals,,signal,,primary,0,-111.9262825,33.4200903,,,
,90,330689192,traffic_signals,,signal,,residential,0,-111.9225348,33.4167548,,,
,91,5201685460,,,,,tertiary,0,-111.921125,33.4154858,,,
,92,,,92,,,tertiary,1,-111.9204042,33.415,,,boundary node created by osm2gmns
,93,330689685,traffic_signals,,signal,,residential,0,-111.9223108,33.4167475,,,
,94,330689687,,,,,tertiary,0,-111.923179,33.417529,,,
,95,41573980,traffic_signals,,signal,,residential,0,-111.9263074,33.4168484,,,
,96,41654678,,,,,residential,0,-111.920587,33.4167118,,,
,97,41654679,,,,,residential,0,-111.9187765,33.4166821,,,
,98,,,98,,,residential,2,-111.9178,33.4166722,,,boundary node created by osm2gmns
,99,5201685470,,,,,tertiary,0,-111.9295097,33.4227418,,,
,100,2941419921,traffic_signals,,signal,,tertiary,0,-111.9338795,33.4250026,,,
,101,330693619,,,,,tertiary,0,-111.9312627,33.4233579,,,
,102,330693678,traffic_signals,,signal,,tertiary,0,-111.9320888,33.4241868,,,
,103,2941419922,traffic_signals,,signal,,tertiary,0,-111.9334639,33.425007,,,
,104,5201685473,,,,,tertiary,0,-111.9339446,33.4251998,,,
,105,5618898812,,,,,secondary,0,-111.9228964,33.4220263,,,
,106,337822444,,106,,,residential,2,-111.9228983,33.4238125,,,
,107,5333560369,,,,,residential,0,-111.9366549,33.4176535,,,
,108,2625359004,,,,,residential,0,-111.9398468,33.4176189,,,
,109,2714317943,,,,,tertiary,0,-111.9425485,33.4291402,,,
,110,8019704786,,,,,secondary,0,-111.942523,33.429252,,,
,111,,,111,,,secondary,1,-111.9433042,33.4302,,,boundary node created by osm2gmns
,112,4346615109,,,,,secondary,0,-111.9431442,33.4297815,,,
,113,5200239624,,,,,residential,0,-111.9349531,33.4160981,,,
,114,42351327,,,,,residential,0,-111.933278,33.4160881,,,
,115,1799680779,turning_circle,115,,,residential,2,-111.918685,33.4188785,,,
,116,41715037,,,,,residential,0,-111.9186841,33.4184064,,,
,118,2321431315,,,,,residential,0,-111.9366407,33.4212929,,,
,119,2321431354,,119,,,residential,2,-111.936667,33.4212884,,,
,120,317701014,,,,,primary,0,-111.940029,33.4174558,,,
,121,2625359002,,,,,residential,0,-111.9398439,33.4174549,,,
,122,,,122,,,primary,1,-111.9381583,33.415,,,boundary node created by osm2gmns
,124,330695748,,,,,primary,0,-111.9400695,33.4274911,,,
,126,4346581623,,,,,primary,0,-111.9400785,33.4260353,,,
,128,4346586751,,,,,primary,0,-111.9399634,33.422988,,,
,131,2714317971,,,,,unclassified,0,-111.9211588,33.4293611,,,
,132,,,132,,,unclassified,2,-111.9206533,33.4302,,,boundary node created by osm2gmns
,133,,,133,,,unclassified,2,-111.9205264,33.4302,,,boundary node created by osm2gmns
,134,2626242355,,,,,unclassified,0,-111.9196278,33.4301419,,,
,135,,,135,,,unclassified,2,-111.9190716,33.4302,,,boundary node created by osm2gmns
,136,6283476296,,,,,unclassified,0,-111.9180887,33.4301945,,,
,137,6283476293,,,,,unclassified,0,-111.9179144,33.4294474,,,
,138,6283476083,,,,,unclassified,0,-111.919633,33.4299964,,,
,139,6283476285,,,,,unclassified,0,-111.919635,33.4295616,,,
,141,5133355429,,,,,primary,0,-111.9262149,33.4275095,,,
,143,4347879988,,,,,primary,0,-111.9262931,33.4294787,,,
,145,2704829964,,,,,primary,0,-111.9263882,33.4238834,,,
,146,8122988904,,,,,primary,0,-111.9263941,33.4233419,,,
,147,4347879983,,,,,primary,0,-111.9264012,33.4227473,,,
,148,2704829953,,,,,primary,0,-111.9262287,33.4233394,,,
,149,2704829954,,,,,primary,0,-111.9258887,33.4233401,,,
,150,2704829949,,,,,primary,0,-111.9262331,33.4228357,,,
,151,1617023042,,,,,secondary,0,-111.9424679,33.4293072,,,
,152,2714318003,,,,,secondary,0,-111.941344,33.4294485,,,
,153,4346615106,,,,,secondary,0,-111.9406832,33.4295107,,,
,154,4346615107,,,,,secondary,0,-111.9420775,33.4295382,,,
,155,2714317987,,,,,secondary,0,-111.9426236,33.4294744,,,
,156,5338062390,,156,,,unclassified,2,-111.9293144,33.4297279,,,
,158,2714318017,,,,,secondary,0,-111.9409154,33.429599,,,
,160,1617023067,,,,,secondary,0,-111.9428468,33.4292652,,,
,161,8019704799,,,,,secondary,0,-111.9427707,33.4291942,,,
,163,41529742,turning_loop,163,,,residential,2,-111.9391418,33.4243489,,,
,164,255819874,,,,,secondary,0,-111.9430761,33.429697,,,
,165,8022891687,,,,,secondary,0,-111.9430096,33.4296326,,,
,166,2714317975,,,,,secondary,0,-111.9428674,33.4293722,,,
,167,5162833626,,,,,tertiary,0,-111.9433518,33.4260281,,,
,168,5162833627,,,,,tertiary,0,-111.9430789,33.4272077,,,
,169,3101265427,,,,,residential,0,-111.9412736,33.4254885,,,
,170,3101265426,,,,,residential,0,-111.9412674,33.4261177,,,
,171,41520521,traffic_signals,,signal,,residential,0,-111.9442661,33.4218936,,,
,172,41520525,,,,,residential,0,-111.9442498,33.4203483,,,
,173,,,173,,,residential,2,-111.9442379,33.415,,,boundary node created by osm2gmns
,174,41520509,,,,,tertiary,0,-111.9443252,33.4291446,,,
,175,41563515,traffic_signals,,signal,,tertiary,0,-111.9427719,33.4275569,,,
,176,,,176,,,residential,2,-111.945,33.4264311,,,boundary node created by osm2gmns
,177,3299517573,,,,,residential,0,-111.9442762,33.426894,,,
,179,5261052497,,,,,secondary,0,-111.9339909,33.4220122,,,
,180,3101265424,,,,,primary,0,-111.9399748,33.4301976,,,
,181,,,181,,,residential,2,-111.9327989,33.415,,,boundary node created by osm2gmns
,182,316872733,,,,,residential,0,-111.9337028,33.4173518,,,
,183,317654988,,,,,residential,0,-111.9205552,33.4187226,,,
,184,3613374067,,184,,,residential,2,-111.9366173,33.4190676,,,
,186,4347879979,,,,,primary,0,-111.9262872,33.419546,,,
,187,1501648953,,,,,primary,0,-111.9262853,33.4202273,,,
,188,,,188,,,secondary,1,-111.9398526,33.415,,,boundary node created by osm2gmns
,189,6786314013,,,,,tertiary,0,-111.936319,33.4255035,,,
,190,316008315,,,,,tertiary,0,-111.9353519,33.4255151,,,
,191,5200239418,,,,,tertiary,0,-111.9423987,33.4224828,,,
,192,3101265635,traffic_signals,,signal,,tertiary,0,-111.9426847,33.423443,,,
,193,5258562214,,,,,tertiary,0,-111.9432267,33.4242548,,,
,194,5200239419,,,,,tertiary,0,-111.9433507,33.4249452,,,
,196,41563500,traffic_signals,,signal,,residential,0,-111.943347,33.4254811,,,
,197,5199796535,,,,,tertiary,0,-111.9448055,33.4291415,,,
,198,,,198,,,tertiary,2,-111.945,33.4291403,,,boundary node created by osm2gmns
,200,2625358998,,,,,primary,0,-111.9398371,33.4170325,,,
,201,4346581621,,,,,primary,0,-111.9400789,33.424691,,,
,202,4346586755,,,,,primary,0,-111.9399618,33.4281865,,,
,203,5200239623,,,,,tertiary,0,-111.9349498,33.4155051,,,
,204,,,204,,,secondary,1,-111.9381327,33.4302,,,boundary node created by osm2gmns
,205,4346614526,,,,,secondary,0,-111.9391291,33.4297717,,,
,206,1617023089,,,,,secondary,0,-111.9428484,33.4296132,,,
,207,41624255,,,,,primary,0,-111.9399667,33.4167979,,,
,208,4346575417,,,,,primary,0,-111.9400269,33.417428,,,
,209,4346577513,,,,,primary,0,-111.9398502,33.4186881,,,
,210,4346577514,,,,,primary,0,-111.9398505,33.4187373,,,
,211,4346577517,,,,,primary,0,-111.9398661,33.4195538,,,
,212,4346577518,,,,,primary,0,-111.9398665,33.419777,,,
,213,4346577522,,,,,primary,0,-111.9398957,33.4212893,,,
,215,4346577519,,,,,primary,0,-111.9398722,33.4200156,,,
,216,4346577515,,,,,primary,0,-111.9398606,33.4193366,,,
,217,4346577521,,,,,primary,0,-111.939894,33.4211696,,,
,218,4346577520,,,,,primary,0,-111.9398812,33.4202361,,,
,220,4346577516,,,,,primary,0,-111.9400338,33.4194368,,,
,221,4346581622,,,,,primary,0,-111.939958,33.4251292,,,
,222,4346581618,,,,,primary,0,-111.9400741,33.4225274,,,
,223,4346581619,,,,,primary,0,-111.9400646,33.4234469,,,
,224,4346581620,,,,,primary,0,-111.9399588,33.4240116,,,
,225,4346586753,,,,,primary,0,-111.939964,33.4270359,,,
,226,4346586756,,,,,primary,0,-111.9399616,33.4284311,,,
,227,4346586752,,,,,primary,0,-111.9399637,33.426342,,,
,228,4346586758,,,,,primary,0,-111.9399832,33.4290713,,,
,229,4346586759,,,,,primary,0,-111.9399845,33.4292269,,,
,230,4346586754,,,,,primary,0,-111.9400691,33.4277606,,,
,232,2978047866,,,,,secondary,0,-111.9248832,33.4220294,,,
,233,4346605165,,,,,secondary,0,-111.9181401,33.4220184,,,
,234,4346605160,,,,,secondary,0,-111.9273877,33.4220144,,,
,235,4346605164,,,,,secondary,0,-111.9271825,33.4220171,,,
,238,4346605161,,,,,secondary,0,-111.9295985,33.4220148,,,
,239,41714341,traffic_signals,,signal,,secondary,0,-111.9289415,33.4220194,,,
,240,4346605163,,,,,secondary,0,-111.9285987,33.4220169,,,
,241,,,241,,,secondary,2,-111.9178,33.4220186,,,boundary node created by osm2gmns
,242,4346605166,,,,,secondary,0,-111.9254096,33.4220303,,,
,243,4346605157,,,,,secondary,0,-111.9390184,33.4219833,,,
,244,2978013673,,,,,secondary,0,-111.9275425,33.4220137,,,
,245,41662569,crossing,,,,primary,0,-111.9400948,33.4297326,,,
,246,,,246,,,primary,1,-111.9401279,33.4302,,,boundary node created by osm2gmns
,247,4346605144,,,,,primary,0,-111.9446584,33.4218949,,,
,248,,,248,,,primary,2,-111.945,33.421896,,,boundary node created by osm2gmns
,249,4346605143,,,,,primary,0,-111.9439222,33.4218959,,,
,250,4346605154,,,,,primary,0,-111.9417462,33.4219298,,,
,251,41563475,traffic_signals,,signal,,primary,0,-111.9423899,33.4219281,,,
,252,4346605155,,,,,primary,0,-111.9407478,33.4219322,,,
,253,4346605153,,,,,primary,0,-111.9428734,33.4219273,,,
,254,4346605156,,,,,primary,0,-111.9407009,33.4219324,,,
,255,5665460110,,,,,primary,0,-111.9430383,33.4219283,,,
,256,2714317919,,,,,secondary,0,-111.9297937,33.4287965,,,
,257,5165002575,,,,,secondary,0,-111.9305333,33.4289205,,,
,259,,,259,,,secondary,-1,-111.9178,33.4291958,,,boundary node created by osm2gmns
,260,4346611233,,,,,secondary,0,-111.9253831,33.4288338,,,
,261,4346611235,,,,,secondary,0,-111.9279262,33.428948,,,
,262,4346611234,,,,,secondary,0,-111.9284571,33.4288722,,,
,263,4346611232,,,,,secondary,0,-111.9272141,33.4288263,,,
,265,41736773,,,,,secondary,0,-111.9301262,33.4287001,,,
,266,4346613073,,,,,secondary,0,-111.9300918,33.4286969,,,
,267,4346613074,,,,,secondary,0,-111.9332589,33.42946,,,
,268,4346613075,,,,,secondary,0,-111.9333493,33.4294743,,,
,269,2714318018,traffic_signals,,signal,,secondary,0,-111.9339783,33.4296433,,,
,270,4346614527,,,,,secondary,0,-111.9345889,33.429813,,,
,271,2714318007,traffic_signals,,signal,,secondary,0,-111.934056,33.4294897,,,
,272,193252222,,,,,secondary,0,-111.9321918,33.4292423,,,
,273,4346615108,,,,,secondary,0,-111.9417837,33.4295365,,,
,274,4346622268,,,,,secondary,0,-111.9217497,33.4292597,,,
,275,2714317933,,,,,secondary,0,-111.9239819,33.4289759,,,
,276,2626242343,,,,,secondary,0,-111.9211598,33.4292573,,,
,277,4346622267,,,,,secondary,0,-111.9186041,33.4292126,,,
,278,,,278,,,secondary,1,-111.9178,33.4293355,,,boundary node created by osm2gmns
,280,4347879977,,,,,primary,0,-111.9262955,33.4184244,,,
,281,4347879978,,,,,primary,0,-111.9262944,33.4185822,,,
,282,4347879971,,,,,primary,0,-111.9262936,33.4155005,,,
,283,4347879972,,,,,primary,0,-111.9263066,33.4163725,,,
,284,4347879974,,,,,primary,0,-111.9263004,33.4173778,,,
,285,4347879975,,,,,primary,0,-111.9263,33.4175412,,,
,286,2704829974,,,,,primary,0,-111.9262833,33.4283177,,,
,287,5133355428,,,,,primary,0,-111.9263688,33.4275117,,,
,288,41573982,traffic_signals,,signal,,primary,0,-111.9262905,33.4191375,,,
,289,2671959143,traffic_signals,,signal,,primary,0,-111.9262866,33.4202798,,,
,290,4347879980,,,,,primary,0,-111.9263916,33.4208903,,,
,291,2300341851,crossing,,,,primary,0,-111.9262885,33.4203522,,,
,292,4347879985,,,,,primary,0,-111.9262248,33.4242002,,,
,293,4347879981,,,,,primary,0,-111.9262395,33.4214276,,,
,294,2822050830,crossing,,,,primary,0,-111.9262412,33.421881,,,
,295,,,295,,,primary,2,-111.9262862,33.415,,,boundary node created by osm2gmns
,296,4347879986,,,,,primary,0,-111.926379,33.4250061,,,
,297,2822050829,crossing,,,,primary,0,-111.926407,33.4218739,,,
,298,335595768,,,,,primary,0,-111.9262262,33.4238148,,,
,299,4277534305,traffic_signals,,signal,,secondary,0,-111.9312927,33.4290308,,,
,300,,,300,,,secondary,1,-111.9350646,33.4302,,,boundary node created by osm2gmns
,301,5201685468,,,,,tertiary,0,-111.9289364,33.4215873,,,
,302,4716137945,,,,,residential,0,-111.9326901,33.4173693,,,
,303,4716137948,,,,,residential,0,-111.9313904,33.4174105,,,
,304,4716137951,,,,,residential,0,-111.9301745,33.4173982,,,
,305,2714317963,,,,,secondary,0,-111.9196471,33.4293489,,,
,306,5080817378,,306,,,residential,2,-111.9416982,33.4236367,,,
,307,5080816830,,,,,residential,0,-111.9414555,33.4238427,,,
,308,41563527,,,,,tertiary,0,-111.942465,33.4284426,,,
,309,5162833628,,,,,tertiary,0,-111.9425545,33.4279426,,,
,310,41563536,,,,,tertiary,0,-111.9426248,33.4289759,,,
,311,8019704805,,,,,tertiary,0,-111.9427017,33.4291063,,,
,312,2714317936,traffic_signals,,signal,,secondary,0,-111.9312478,33.4291369,,,
,313,2714317997,,,,,secondary,0,-111.9322313,33.4294306,,,
,314,5162981682,,,,,secondary,0,-111.9381867,33.4300134,,,
,315,,,315,,,secondary,-1,-111.9378599,33.4302,,,boundary node created by osm2gmns
,316,2714318026,,,,,secondary,0,-111.9343207,33.4298487,,,
,317,,,317,,,secondary,-1,-111.9348857,33.4302,,,boundary node created by osm2gmns
,318,2714317949,,,,,secondary,0,-111.9232919,33.4292614,,,
,319,863736682,,,,,residential,0,-111.9423905,33.4212237,,,
,320,863733787,,,,,tertiary,0,-111.9349501,33.4150744,,,
,321,,,321,,,tertiary,-1,-111.9349519,33.415,,,boundary node created by osm2gmns
,322,,,322,,,tertiary,-1,-111.9206093,33.415,,,boundary node created by osm2gmns
,323,5201685461,,,,,tertiary,0,-111.9254719,33.4195877,,,
,324,,,324,,,tertiary,1,-111.9306021,33.415,,,boundary node created by osm2gmns
,325,5201685462,,,,,tertiary,0,-111.9305745,33.4152628,,,
,326,317327702,traffic_signals,,signal,,tertiary,0,-111.9301244,33.4159141,,,
,327,5201685465,,,,,tertiary,0,-111.9288801,33.4195869,,,
,328,5201685466,,,,,tertiary,0,-111.9289065,33.4200493,,,
,329,5201685467,,,,,tertiary,0,-111.9289618,33.4208697,,,
,330,2671959118,,,,,tertiary,0,-111.9289501,33.4212297,,,
,331,6678068362,,,,,tertiary,0,-111.9289516,33.4212032,,,
,332,5201685469,,,,,tertiary,0,-111.9293204,33.422626,,,
,333,5201685472,,,,,tertiary,0,-111.9291136,33.4224748,,,
,334,5201685471,,,,,tertiary,0,-111.9290413,33.4223935,,,
,335,5201685474,,,,,tertiary,0,-111.9358356,33.4255093,,,
,340,41459438,,,,,residential,0,-111.9275146,33.4245016,,,
,342,4716102663,,342,,,residential,2,-111.9277064,33.4186462,,,
,347,4346523219,,,,,secondary,0,-111.9430423,33.429831,,,
,348,,,348,,,secondary,-1,-111.9431842,33.4302,,,boundary node created by osm2gmns
,349,5806210751,traffic_signals,,signal,,tertiary,0,-111.9302224,33.415909,,,
,350,,,350,,,tertiary,-1,-111.9306869,33.415,,,boundary node created by osm2gmns
,351,5986666325,,351,,,service,1,-111.9407231,33.4213245,,,
,352,1698683743,,352,,,residential,-1,-111.9373124,33.4163246,,,
,353,,,353,,,residential,2,-111.9178,33.4184012,,,boundary node created by osm2gmns
,354,,,354,,,primary,-1,-111.9399749,33.4302,,,boundary node created by osm2gmns
,355,4636339233,,,,,residential,0,-111.9397193,33.4204945,,,
,356,7265020286,,,,,residential,0,-111.9411875,33.4204825,,,
,357,,,357,,,unclassified,2,-111.9180917,33.4302,,,boundary node created by osm2gmns
,361,6796038632,,361,,,residential,2,-111.9377644,33.4242905,,,
,362,7125038250,,,,,residential,0,-111.9412594,33.4264482,,,
,365,7264975962,,,,,residential,0,-111.9423293,33.4204753,,,
,366,41563472,,,,,residential,0,-111.9423721,33.4205087,,,
,367,7264975967,,,,,residential,0,-111.9424218,33.4204698,,,
,368,7264975984,,,,,residential,0,-111.9423295,33.4204704,,,
,369,7264975968,,,,,residential,0,-111.9411873,33.4204889,,,
,370,7265020285,,,,,residential,0,-111.9412797,33.4204834,,,
,371,7265020287,,,,,residential,0,-111.9412313,33.4204449,,,
,372,,,372,,,residential,2,-111.9411921,33.415,,,boundary node created by osm2gmns
,376,8122988905,,,,,unclassified,0,-111.9275107,33.4233377,,,
,377,8269005069,,,,,secondary,0,-111.9339932,33.4219122,,,
,378,41529740_2625359015,traffic_signals,,signal,,residential,0,-111.9400154,33.4243443,5,,
,379,316870186_2625358994,traffic_signals,,signal,,primary,0,-111.9395404,33.4160198,7,,
,380,2625359017_41630200,traffic_signals,,signal,,primary,0,-111.9400208,33.4264643,0,,
,381,41662590_2941419917_2941419916,traffic_signals,,signal,,primary,0,-111.9399568,33.4219351,14,,
,382,1698683852_2625359008,traffic_signals,,signal,,primary,0,-111.9399654,33.420492,17,,
,383,1698683826_2625359006,traffic_signals,,signal,,residential,0,-111.939941,33.4190564,1,,
,384,2065989266_2916726375,traffic_signals,,signal,,secondary,0,-111.9381457,33.4219425,13,,
,385,41714336_2860653270,traffic_signals,,signal,,secondary,0,-111.9366622,33.4219475,3,,
,386,8269005072_41714339,traffic_signals,,signal,,secondary,0,-111.9349458,33.4219506,18,,
,387,2625359021_41662581,traffic_signals,,signal,,primary,0,-111.9400156,33.427385,6,,
,388,41736777_2714317917,traffic_signals,,signal,,unclassified,0,-111.9293054,33.4287176,12,,
,389,41662587_2625359013,traffic_signals,,signal,,residential,0,-111.9400186,33.4231921,2,,
,390,2625359028_2714318023_2714318022_41605233,traffic_signals,,signal,,primary,0,-111.9400276,33.4296239,4,,
,391,41529701_2704829968,traffic_signals,,signal,,primary,0,-111.9263026,33.4245036,15,,
,392,2714317928_41573995,traffic_signals,,signal,,primary,0,-111.9262829,33.4288401,10,,
,393,5176314770_8269005064,traffic_signals,,signal,,secondary,0,-111.9307645,33.4219997,16,,
,394,41662584_2625359016,traffic_signals,,signal,,primary,0,-111.9400202,33.4254921,8,,
,395,2704829948_5013837645,traffic_signals,,signal,,secondary,0,-111.9263253,33.4220282,9,,
,396,5013817163_2714317962,traffic_signals,,signal,,secondary,0,-111.9179242,33.4292664,11,,